,revisions
2002-09-29,3
2002-11-09,6
2002-12-08,1
2003-01-29,17
2003-02-09,2
2003-02-10,1
2003-06-11,6
2003-07-15,4
2003-08-19,1
2003-08-22,1
2003-09-07,1
2003-09-15,1
2003-09-28,2
2003-10-21,1
2003-12-15,1
2004-01-03,1
2004-02-23,1
2004-03-05,1
2004-03-21,1
2004-03-22,2
2004-03-28,2
2004-04-01,1
2004-04-16,1
2004-04-26,1
2004-05-11,1
2004-05-12,2
2004-05-18,2
2004-05-19,2
2004-05-21,1
2004-05-28,1
2004-06-08,1
2004-07-07,1
2004-07-14,1
2004-07-25,2
2004-08-20,2
2004-08-25,1
2004-08-26,1
2004-09-08,1
2004-09-25,1
2004-09-28,2
2004-09-30,1
2004-10-01,2
2004-10-05,2
2004-10-08,1
2004-10-27,1
2004-11-11,1
2004-11-16,1
2004-11-18,1
2004-12-01,2
2004-12-02,17
2004-12-03,2
2004-12-04,2
2004-12-07,1
2004-12-08,2
2004-12-11,3
2004-12-21,1
2004-12-26,1
2005-01-08,2
2005-01-19,1
2005-01-26,1
2005-02-17,1
2005-03-23,1
2005-03-31,1
2005-04-05,1
2005-06-09,1
2005-06-12,3
2005-06-25,2
2005-07-02,1
2005-07-03,3
2005-07-10,3
2005-07-19,1
2005-07-20,3
2005-07-26,1
2005-08-21,1
2005-09-15,1
2005-09-24,1
2005-10-05,1
2005-10-12,1
2005-10-31,1
2005-11-06,1
2005-11-15,3
2005-11-20,1
2005-12-07,4
2005-12-09,3
2005-12-20,1
2005-12-23,1
2006-01-21,1
2006-01-28,2
2006-02-12,1
2006-02-13,1
2006-02-15,1
2006-03-07,1
2006-03-12,1
2006-03-15,1
2006-03-25,2
2006-04-06,1
2006-04-13,1
2006-04-25,1
2006-05-02,1
2006-05-03,1
2006-05-04,3
2006-05-12,1
2006-05-15,1
2006-05-26,1
2006-05-28,1
2006-06-03,2
2006-06-10,1
2006-06-15,1
2006-06-23,5
2006-06-27,1
2006-07-07,2
2006-07-08,1
2006-07-13,1
2006-07-16,2
2006-08-16,1
2006-08-23,1
2006-08-26,1
2006-08-30,1
2006-09-02,1
2006-09-06,1
2006-09-16,1
2006-09-21,1
2006-10-30,1
2006-11-05,1
2006-11-11,1
2006-11-17,1
2006-11-25,1
2006-11-29,1
2006-12-08,1
2006-12-16,1
2006-12-21,1
2006-12-22,2
2006-12-23,1
2006-12-27,1
2007-01-01,2
2007-01-04,2
2007-01-16,1
2007-01-20,2
2007-01-25,2
2007-01-27,1
2007-01-30,3
2007-01-31,2
2007-02-04,1
2007-02-06,1
2007-02-15,2
2007-02-24,5
2007-02-25,2
2007-02-27,1
2007-03-11,1
2007-03-18,2
2007-03-19,2
2007-03-24,3
2007-03-29,4
2007-03-30,2
2007-04-05,1
2007-04-15,1
2007-04-16,2
2007-04-24,1
2007-04-29,1
2007-05-05,2
2007-05-14,9
2007-05-15,3
2007-05-22,1
2007-06-11,1
2007-06-15,1
2007-06-16,1
2007-06-18,2
2007-06-19,1
2007-06-20,4
2007-06-21,3
2007-06-22,2
2007-07-02,1
2007-07-06,2
2007-07-10,1
2007-08-01,1
2007-08-07,1
2007-08-13,1
2007-08-28,7
2007-08-30,1
2007-09-14,1
2007-09-24,1
2007-10-04,1
2007-10-09,2
2007-10-15,2
2007-10-27,2
2007-10-28,1
2007-11-01,1
2007-11-02,2
2007-11-05,1
2007-11-06,1
2007-11-07,3
2007-11-08,1
2007-11-10,1
2007-11-11,1
2007-11-14,1
2007-11-15,1
2007-11-16,1
2007-11-17,1
2007-11-23,1
2007-11-24,1
2007-11-27,2
2007-12-06,2
2007-12-09,1
2007-12-15,1
2007-12-17,2
2008-01-02,2
2008-01-03,1
2008-01-06,2
2008-02-02,2
2008-02-21,2
2008-02-22,18
2008-03-03,1
2008-03-09,3
2008-03-21,2
2008-03-22,1
2008-03-26,1
2008-03-30,1
2008-04-02,2
2008-04-10,2
2008-04-18,1
2008-05-07,1
2008-05-08,1
2008-05-09,1
2008-05-13,1
2008-05-15,1
2008-05-20,4
2008-05-31,1
2008-06-04,1
2008-06-11,1
2008-06-13,1
2008-06-29,3
2008-07-02,1
2008-07-05,1
2008-07-13,1
2008-07-30,2
2008-08-16,6
2008-08-19,1
2008-08-23,2
2008-08-26,1
2008-09-02,2
2008-09-13,1
2008-09-19,1
2008-09-24,2
2008-10-03,1
2008-10-04,1
2008-10-08,1
2008-10-19,1
2008-10-31,1
2008-11-06,1
2008-11-10,1
2008-11-12,1
2008-11-13,2
2008-11-14,4
2008-11-16,1
2008-11-19,1
2008-11-21,1
2008-11-22,3
2008-11-23,5
2008-11-24,2
2008-12-03,4
2008-12-05,2
2008-12-06,7
2008-12-07,1
2008-12-08,4
2008-12-10,4
2008-12-12,1
2008-12-15,3
2008-12-16,1
2009-01-04,1
2009-01-12,1
2009-01-29,1
2009-01-30,1
2009-02-04,1
2009-02-10,2
2009-02-15,1
2009-02-16,2
2009-02-18,1
2009-03-04,1
2009-03-07,1
2009-03-09,1
2009-03-10,20
2009-03-11,30
2009-03-20,1
2009-03-21,5
2009-04-08,4
2009-04-09,1
2009-04-11,3
2009-04-12,4
2009-04-14,11
2009-04-21,1
2009-04-24,2
2009-04-29,1
2009-05-05,5
2009-05-07,1
2009-05-11,1
2009-05-18,1
2009-05-27,1
2009-05-28,1
2009-06-01,1
2009-06-02,1
2009-06-03,4
2009-06-05,3
2009-06-08,2
2009-06-09,1
2009-06-12,1
2009-06-13,1
2009-06-14,1
2009-06-29,2
2009-06-30,1
2009-07-15,1
2009-07-16,1
2009-07-17,1
2009-07-23,1
2009-07-24,1
2009-07-28,1
2009-08-02,3
2009-08-05,4
2009-08-11,1
2009-08-22,1
2009-08-24,1
2009-09-14,1
2009-09-19,1
2009-09-27,1
2009-10-01,1
2009-10-05,1
2009-10-06,1
2009-10-09,1
2009-10-10,1
2009-10-15,1
2009-10-18,1
2009-10-19,1
2009-10-27,1
2009-11-04,1
2009-11-05,1
2009-11-10,1
2009-11-11,1
2009-11-19,2
2009-11-20,1
2009-11-25,5
2009-11-26,1
2009-11-30,1
2009-12-01,1
2009-12-03,1
2009-12-04,10
2009-12-06,3
2009-12-08,3
2009-12-13,2
2009-12-14,1
2010-01-07,3
2010-01-13,7
2010-01-14,6
2010-01-15,7
2010-01-17,1
2010-01-20,5
2010-01-21,5
2010-01-22,1
2010-01-23,1
2010-01-28,1
2010-01-30,1
2010-02-01,1
2010-02-02,3
2010-02-06,1
2010-02-08,1
2010-02-17,1
2010-02-23,3
2010-02-28,1
2010-03-04,6
2010-03-05,2
2010-03-06,1
2010-03-07,1
2010-03-10,1
2010-03-12,1
2010-03-18,1
2010-03-28,1
2010-03-31,1
2010-04-02,6
2010-04-04,2
2010-04-06,2
2010-04-07,2
2010-04-11,1
2010-04-12,1
2010-04-13,2
2010-04-15,2
2010-04-19,1
2010-04-22,1
2010-04-23,2
2010-04-25,1
2010-04-26,1
2010-05-03,4
2010-05-07,1
2010-05-10,2
2010-05-13,1
2010-05-19,1
2010-05-21,2
2010-05-22,6
2010-05-25,3
2010-05-27,1
2010-05-28,1
2010-05-29,1
2010-06-03,5
2010-06-04,2
2010-06-08,2
2010-06-19,3
2010-06-21,1
2010-06-24,1
2010-06-26,1
2010-06-30,1
2010-07-04,1
2010-07-06,4
2010-07-07,1
2010-07-18,1
2010-07-25,1
2010-07-26,2
2010-08-06,2
2010-08-13,3
2010-08-14,2
2010-08-29,1
2010-09-02,1
2010-09-06,1
2010-09-27,2
2010-10-01,1
2010-10-20,2
2010-10-24,1
2010-10-25,1
2010-10-27,4
2010-10-28,2
2010-11-18,1
2010-11-22,1
2010-12-10,2
2010-12-13,1
2011-01-03,2
2011-01-04,1
2011-01-08,1
2011-01-09,3
2011-01-10,3
2011-01-11,1
2011-01-17,1
2011-01-31,2
2011-02-01,2
2011-02-03,7
2011-02-04,1
2011-02-07,1
2011-02-15,1
2011-02-22,1
2011-02-23,1
2011-02-26,3
2011-03-21,1
2011-03-26,6
2011-03-27,2
2011-03-28,5
2011-03-29,1
2011-03-30,1
2011-03-31,1
2011-04-05,1
2011-04-07,1
2011-04-08,1
2011-04-10,4
2011-04-14,2
2011-04-18,1
2011-04-22,1
2011-05-03,1
2011-05-16,1
2011-05-31,1
2011-06-09,1
2011-06-10,2
2011-06-11,2
2011-07-20,1
2011-07-27,2
2011-08-05,1
2011-08-18,1
2011-08-21,1
2011-09-06,1
2011-09-07,1
2011-09-13,1
2011-09-21,4
2011-10-06,1
2011-10-07,3
2011-10-09,1
2011-10-12,1
2011-10-18,2
2011-10-21,1
2011-10-25,1
2011-11-02,1
2011-11-09,1
2011-11-15,1
2011-11-17,3
2011-11-21,2
2011-11-29,2
2011-12-02,1
2011-12-03,1
2011-12-07,1
2011-12-13,1
2011-12-16,1
2011-12-19,2
2011-12-30,1
2012-01-02,1
2012-01-06,1
2012-01-11,1
2012-01-16,3
2012-01-19,1
2012-01-30,2
2012-02-03,1
2012-02-05,1
2012-02-06,12
2012-02-10,1
2012-02-17,1
2012-02-18,1
2012-02-23,1
2012-03-02,2
2012-03-06,2
2012-03-16,1
2012-03-20,1
2012-04-02,1
2012-05-11,1
2012-05-14,1
2012-05-21,1
2012-05-28,1
2012-06-01,1
2012-06-07,1
2012-06-10,2
2012-06-12,2
2012-06-13,2
2012-06-16,1
2012-06-17,6
2012-06-21,3
2012-06-22,2
2012-06-24,1
2012-07-16,1
2012-08-03,1
2012-08-22,2
2012-08-26,1
2012-09-04,1
2012-09-06,2
2012-09-14,1
2012-09-17,1
2012-09-20,2
2012-10-01,2
2012-10-02,5
2012-10-03,1
2012-10-04,1
2012-10-24,1
2012-11-02,1
2012-11-03,1
2012-11-14,1
2012-11-17,1
2012-12-06,1
2012-12-11,1
2012-12-31,1
2013-01-12,1
2013-01-16,1
2013-01-27,2
2013-02-04,1
2013-02-06,1
2013-02-18,2
2013-02-22,2
2013-03-08,1
2013-04-04,1
2013-04-09,1
2013-04-10,3
2013-04-15,1
2013-04-21,1
2013-04-26,1
2013-05-09,2
2013-05-23,1
2013-05-26,9
2013-05-27,2
2013-06-04,2
2013-06-08,1
2013-06-20,4
2013-06-25,3
2013-06-26,2
2013-06-28,1
2013-07-14,1
2013-07-19,3
2013-07-20,4
2013-07-21,4
2013-07-22,5
2013-07-27,1
2013-07-30,4
2013-08-01,4
2013-08-05,1
2013-08-13,1
2013-08-15,1
2013-08-28,1
2013-08-30,1
2013-09-12,1
2013-10-18,1
2013-10-23,1
2013-11-08,2
2013-11-12,1
2013-11-15,1
2013-11-17,1
2013-11-21,1
2013-11-22,1
2013-11-28,1
2013-11-29,3
2013-12-14,1
2013-12-24,1
2013-12-29,1
2013-12-30,3
2013-12-31,4
2014-01-17,1
2014-01-23,1
2014-01-26,2
2014-01-31,1
2014-02-10,1
2014-02-15,1
2014-03-14,1
2014-03-16,1
2014-03-22,1
2014-04-07,1
2014-04-08,9
2014-04-21,1
2014-04-23,1
2014-05-05,2
2014-05-21,1
2014-05-27,1
2014-07-04,1
2014-07-17,2
2014-07-21,2
2014-07-25,1
2014-08-06,2
2014-08-09,3
2014-08-13,1
2014-08-16,1
2014-08-19,1
2014-08-27,1
2014-08-31,1
2014-09-06,1
2014-09-15,1
2014-09-19,1
2014-09-20,2
2014-09-23,1
2014-10-01,1
2014-10-26,1
2014-11-21,2
2014-12-01,2
2015-01-02,1
2015-01-07,1
2015-01-20,4
2015-01-29,1
2015-01-30,1
2015-02-04,2
2015-02-20,1
2015-03-01,1
2015-03-04,3
2015-03-06,2
2015-03-09,1
2015-04-03,1
2015-04-07,1
2015-04-14,1
